,price,mileage,oneowner,is_gas,is_diesel,is_electric,age,is_auto,is_cvt,is_manual,engine_L,is_PDI,is_GDI,is_MPFI,is_DOHC,engine_V_12V,engine_V_16V,engine_V_24V,engine_V_32V,engine_V_48V,engine_V_Others,drivetrain_2,drivetrain_4,drivetrain_Others,population,make_Acura,make_Alfa,make_Aston,make_Audi,make_BMW,make_Bentley,make_Buick,make_Cadillac,make_Chevrolet,make_Chrysler,make_Dodge,make_Ferrari,make_Ford,make_GMC,make_Genesis,make_Honda,make_Hyundai,make_INFINITI,make_Jaguar,make_Jeep,make_Kia,make_Lamborghini,make_Land,make_Lexus,make_Lincoln,make_Lotus,make_MINI,make_Maserati,make_Mazda,make_McLaren,make_Mercedes-Benz,make_Mercury,make_Mitsubishi,make_Nissan,make_Plymouth,make_Pontiac,make_Porsche,make_RAM,make_Rolls-Royce,make_Saturn,make_Scion,make_Subaru,make_Suzuki,make_Tesla,make_Toyota,make_Volkswagen,make_Volvo,make_smart
1057,18989.0,87150,3,1,0,0,6,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,20552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,31000.0,19942,3,1,0,0,3,1,0,0,2.5,0,1,0,1,0,1,0,0,0,0,1,0,0,46371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,28542.0,40308,1,1,0,0,2,0,0,1,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,46334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,156990.0,11806,0,1,0,0,3,1,0,0,4.0,0,1,0,1,0,0,0,1,0,0,1,0,0,19410.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,33777.0,35373,0,1,0,0,3,1,1,0,3.5,0,1,0,1,0,0,1,0,0,0,0,1,0,58730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,34988.0,117476,1,1,0,0,19,1,0,0,2.8,0,0,1,1,0,0,1,0,0,0,0,1,0,21039.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,23891.0,94182,0,1,0,0,6,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,32930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,28871.0,23809,1,1,0,0,3,1,0,0,2.5,0,1,0,1,0,1,0,0,0,0,1,0,0,54717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,23995.0,36999,0,1,0,0,5,1,1,0,1.8,0,0,1,0,0,1,0,0,0,0,1,0,0,7085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,103690.0,18461,1,1,0,0,1,1,0,0,5.7,0,0,1,1,0,0,0,1,0,0,1,0,0,17714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1880,27900.0,24197,3,1,0,0,1,1,0,0,1.6,0,1,0,1,0,1,0,0,0,0,1,0,0,37821.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,72367.0,35721,3,1,0,0,3,1,0,0,4.4,0,1,0,1,0,0,0,1,0,0,1,0,0,19206.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,12990.0,116455,0,1,0,0,13,1,0,0,4.6,1,0,0,1,0,0,0,1,0,0,0,1,0,65445.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,42552.0,21958,1,1,0,0,1,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,22800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,37995.0,33140,3,1,0,0,3,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,11539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1686,38995.0,11621,1,1,0,0,3,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,53029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,29998.0,13580,3,1,0,0,3,1,1,0,2.0,0,0,1,1,0,1,0,0,0,0,0,1,0,53394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
193,65975.0,32353,3,1,0,0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,4769.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,41357.0,34925,1,1,0,0,4,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,46320.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,46975.0,19735,0,1,0,0,1,1,0,0,5.7,0,0,1,0,0,1,0,0,0,0,0,1,0,37644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1059,23500.0,70128,1,1,0,0,2,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,24645.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,15992.0,97420,1,0,0,0,7,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,0,1,0,19928.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,54999.0,42915,3,1,0,0,6,1,0,0,4.0,0,1,0,1,0,0,0,1,0,0,1,0,0,71663.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,23995.0,12214,1,1,0,0,3,1,0,0,1.5,0,1,0,1,0,1,0,0,0,0,1,0,0,23240.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,64998.0,14875,1,1,0,0,1,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,16394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,63000.0,15050,1,1,0,0,1,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,36039.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,29900.0,23074,3,1,0,0,4,1,1,0,1.5,0,1,0,1,0,1,0,0,0,0,0,1,0,20037.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,35783.0,21815,0,1,0,0,3,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,8498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,52336.0,16857,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,16479.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1256,91995.0,1226,1,1,0,0,0,1,0,0,6.2,0,1,0,0,0,1,0,0,0,0,1,0,0,35326.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,57993.0,55694,3,1,0,0,17,1,0,0,5.0,0,0,1,0,0,0,1,0,0,0,1,0,0,10140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,34970.0,35615,1,1,0,0,4,1,0,0,4.6,0,0,1,1,0,0,0,1,0,0,1,0,0,26222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,14995.0,69600,3,1,0,0,8,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,44356.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,31250.0,38276,1,1,0,0,4,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,1,0,0,67813.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,33968.0,38421,3,1,0,0,7,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,1,0,0,20757.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,65000.0,18811,3,1,0,0,1,1,0,0,5.3,0,1,0,0,0,1,0,0,0,0,0,1,0,57369.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,41365.0,14636,1,1,0,0,1,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,27173.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,37997.0,42777,1,1,0,0,2,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,20253.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,42500.0,53400,0,1,0,0,7,1,0,0,4.7,0,1,0,1,0,0,0,1,0,0,1,0,0,24286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,119900.0,29360,1,1,0,0,5,1,0,0,5.5,0,1,0,1,0,0,0,1,0,0,1,0,0,12366.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,46599.0,22452,1,1,0,0,3,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,35825.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,19500.0,102706,1,1,1,0,6,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,22919.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,35477.0,51022,3,1,0,0,5,1,0,0,3.5,0,1,0,0,0,0,1,0,0,0,1,0,0,22230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,268500.0,18228,0,1,0,0,2,1,0,0,4.0,0,1,0,1,0,0,0,1,0,0,1,0,0,17714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,37998.0,17404,1,1,0,0,1,1,0,0,2.0,1,0,0,1,0,1,0,0,0,0,0,1,0,26773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,23242.0,47558,3,1,0,0,10,1,0,0,3.5,0,0,1,1,0,0,1,0,0,0,1,0,0,37747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,38882.0,15261,1,1,0,0,3,1,0,0,5.0,1,0,0,1,0,0,0,1,0,0,0,1,0,14411.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,87119.0,18158,3,1,0,0,1,1,0,0,4.4,0,1,0,1,0,0,0,1,0,0,1,0,0,26046.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,46999.0,7013,1,1,0,0,1,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,1,0,0,25346.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,15102.0,79569,0,1,0,0,4,1,0,0,2.0,0,0,1,1,0,1,0,0,0,0,0,1,0,11333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,55998.0,18542,1,1,0,0,1,1,0,0,3.6,0,1,0,1,0,0,1,0,0,0,1,0,0,21801.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,26799.0,62699,0,1,0,0,5,1,1,0,1.5,0,1,0,1,0,1,0,0,0,0,1,0,0,20757.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,27888.0,35953,3,1,0,0,1,1,0,0,2.5,1,0,0,1,0,1,0,0,0,0,0,1,0,59080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,28499.0,69646,1,1,0,0,4,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,27173.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,7999.0,169870,0,1,0,0,17,1,0,0,2.5,0,0,1,1,0,0,1,0,0,0,0,1,0,29750.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,26998.0,14613,3,1,0,0,4,1,0,0,2.5,1,0,0,1,0,1,0,0,0,0,0,1,0,23005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022,33895.0,43953,1,1,0,0,1,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,1,0,0,53778.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,32991.0,34295,0,1,0,0,7,1,0,0,4.6,1,0,0,1,0,0,0,1,0,0,1,0,0,39778.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,19899.0,96509,1,1,0,0,9,1,0,0,3.5,0,1,0,1,0,0,1,0,0,0,1,0,0,60161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,31500.0,14626,1,1,0,0,1,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,21801.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,110547.0,13733,0,1,0,0,1,1,0,0,6.2,0,1,0,0,0,1,0,0,0,0,1,0,0,28794.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,42983.0,12625,1,1,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,45406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,31995.0,29546,3,1,0,0,3,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,36678.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,51988.0,22204,1,1,0,0,1,1,0,0,4.0,0,0,1,1,0,0,1,0,0,0,1,0,0,35705.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1118,52791.0,10804,1,1,0,0,1,1,0,0,3.5,1,0,0,1,0,0,1,0,0,0,1,0,0,2667.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,25000.0,93928,3,1,0,0,4,1,0,0,3.6,0,1,0,1,0,0,1,0,0,0,0,1,0,39812.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
356,39995.0,48622,3,1,0,0,3,1,0,0,5.6,0,1,0,1,0,0,0,1,0,0,1,0,0,48753.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,22237.0,46968,3,1,0,0,4,1,1,0,2.5,0,0,1,1,0,1,0,0,0,0,1,0,0,12590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,6995.0,204899,3,1,0,0,13,1,0,0,3.7,0,0,1,0,0,0,1,0,0,0,1,0,0,66691.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,40275.0,43372,3,1,0,0,3,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,30574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,24995.0,4125,1,1,0,0,3,1,1,0,2.0,0,0,1,1,0,1,0,0,0,0,0,1,0,22407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,43977.0,19301,0,1,0,0,2,1,0,0,6.4,0,0,1,0,0,1,0,0,0,0,0,1,0,45921.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,69653.0,28615,1,1,0,0,1,1,0,0,5.3,0,1,0,0,0,1,0,0,0,0,1,0,0,17657.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,94795.0,43044,1,1,0,0,1,1,0,0,5.7,0,0,1,1,0,0,0,1,0,0,1,0,0,30075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
774,61980.0,20372,1,1,0,0,1,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,23820.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,34995.0,62641,0,1,0,0,4,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,90407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,99950.0,26617,1,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,30587.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,33300.0,42352,3,1,0,0,1,1,0,0,2.5,0,1,0,1,0,1,0,0,0,0,1,0,0,43710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,9995.0,166712,0,1,0,0,10,1,0,0,3.5,0,0,1,1,0,0,1,0,0,0,0,1,0,15531.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,37995.0,29656,0,1,0,0,5,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,15808.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,19901.0,14537,0,1,0,0,11,1,0,0,4.0,0,0,1,1,0,0,1,0,0,0,1,0,0,28667.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,24500.0,62183,0,1,0,0,5,1,1,0,1.5,0,1,0,1,0,1,0,0,0,0,0,1,0,46746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,48978.0,3253,1,1,0,0,0,1,0,0,3.5,0,1,0,0,0,0,1,0,0,0,0,1,0,25152.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,28900.0,56388,0,1,0,0,8,1,0,0,3.5,1,0,0,1,0,0,1,0,0,0,1,0,0,27294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,14873.0,89329,3,1,0,0,5,1,0,0,2.0,0,0,1,1,0,1,0,0,0,0,0,1,0,48753.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
